idcomp	Directorio	Secuencia_p	Orden	Hogar	Regis	Area	P7250	P7260	P7280	P7280s1	P7310	P7320	P7350	P7350s1	P7360	P7390	P7390s1	P7420	P7420s1	P7420s2	P7420s3	P7420s4	P7420s5	P7420s6	P7420s7	P7420s8	P7420s7a1	P7422	P7422s1	P9460	Oficio1	Oficio2	Rama2d_d	Dsi	Dscy	Rama4d_d	Mes	Dpto	empleado
3767000111	3767000	1	1	1	70	76	4	48	1		2	4	1		3	1										1		1	200000	2	55	55	51	1	1	5139	6	76	0
3767000151	3767000	1	5	1	70	76	1	50	4		2	1	4		1	4										1		1	500000	2	93	93	45	1	1	4552	6	76	0
3767151121	3767151	1	2	1	70	68	8	48	4		2	8	4		1	2										1		2		2	80	80	19	1	1	1929	6	68	0
3767152151	3767152	1	5	1	70	68	4	48	1		2	4	4		1	4										1		1	500000	2	84	84	50	1	1	5040	6	68	0
3767153121	3767153	1	2	1	70	68	2	24	1		2	4	3		1	1										1		1	200000	2	55	54	95	1	1	9500	6	68	0
3767159111	3767159	1	1	1	70	68	4	48	1		2	4	1		9	4										1		1	3000000	2	58	58	74	1	1	7492	6	68	0
3767174111	3767174	1	1	1	70	68	24	48	1		2	24	4		7	1			1									2		2	9	43	51	1	2	5141	6	68	0
3767197121	3767197	1	2	1	70	66	1	48	1		1							.									.				34			1	1		6	66	0
3767225121	3767225	1	2	1	70	66	12	48	1		1							.									.				45			1	1		6	66	0
3767227121	3767227	1	2	1	70	66	5	48	4		2	28	1		4	1										1		2		2	53	53	55	1	1	5521	6	66	0
3767235131	3767235	1	3	1	70	66	8	48	1		1							.									.				37			1	1		6	66	0
3767250111	3767250	1	1	1	70	66	2	48	1		2	2	8		3	1										1		1	650000	2	85	62	1	1	1	111	6	66	0
3767253222	3767253	2	2	2	70	68	4	48	1		2	4	1		9	1										1		1	900000	2	3	3	45	1	1	4542	6	68	0
3767257111	3767257	1	1	1	70	68	13	48	4		2	13	4		1	2										1		2		2	80	80	19	1	1	1929	6	68	0
3767268121	3767268	1	2	1	70	68	6	48	4		2	72	4		9	4										1		2		2	39	39	75	1	1	7512	6	68	0
3767282121	3767282	1	2	1	70	68	4	48	1		2	8	1		9	8										1		2		2	39	39	15	1	1	1530	6	68	0
3767290131	3767290	1	3	1	70	68	2	48	1		1							.									.				45			1	1		6	68	0
3767299131	3767299	1	3	1	70	68	12	48	1		2	12	1		5	3			1									2		2	95	95	45	1	1	4530	6	68	0
3767301131	3767301	1	3	1	70	68	8	48	1		2	8	1		9	3										1		2		2	44	45	51	1	1	5135	6	68	0
3767304212	3767304	2	1	2	70	68	4	48	4		2	4	4		4	3			1		1							1	800000	2	80	80	19	1	1	1926	6	68	0
3767307111	3767307	1	1	1	70	76	4	27	4		2	8	3		1	1										1		1	80000	2	54	54	95	1	1	9500	6	76	0
3767321121	3767321	1	2	1	70	13	50	50	1		2	99	1		2	1				1								2		2	45	45	50	1	2	5040	6	13	0
3767323141	3767323	1	4	1	70	13	10	40	1		2	10	1		9	2										1		2		2	45	37	40	1	1	4020	6	13	0
3767324121	3767324	1	2	1	70	13	28	40	1		1							.									.				44			1	2		6	13	0
3767325151	3767325	1	5	1	70	13	10	40	1		2	10	3		1	1										1		2		2	45	54	95	1	1	9500	6	13	0
3767335171	3767335	1	7	1	70	13	10	50	1		2	32	1		4	1										1		2		2	45	45	52	1	1	5233	6	13	0
3767338131	3767338	1	3	1	70	13	12	50	1		2	12	4		1	1										1		2		2	33	95	45	1	1	4521	6	13	0
3767344131	3767344	1	3	1	70	13	52	48	1		2	24	1		9	1										1		2		2	2	2	24	1	2	2422	6	13	0
3767359111	3767359	1	1	1	70	13	24	48	1		2	24	4		1	2										1		2		2	98	98	60	1	2	6031	6	13	0
3767362121	3767362	1	2	1	70	13	3	48	3		2	12	3		1	1										1		2		2	54	54	95	1	1	9500	6	13	0
3767364121	3767364	1	2	1	70	13	24	48	1		2	24	1		2	4										1		2		2	21	21	64	1	2	6421	6	13	0
3767367121	3767367	1	2	1	70	13	8	48	1		1							.									.				55			1	1		6	13	0
3767374111	3767374	1	1	1	70	13	2	8	1		2	2	1		7	1						1						2		2	54	54	55	1	1	5511	6	13	0
3767389161	3767389	1	6	1	70	13	8	8	1		2	1	1		2	8										1		1	644350	2	39	39	50	1	1	5030	6	13	0
3767401131	3767401	1	3	1	70	13	8	40	1		1							.									.				15			1	1		6	13	0
3767404181	3767404	1	8	1	70	13	24	40	1		1							.									.				21			1	2		6	13	0
3767406161	3767406	1	6	1	70	13	20	40	1		1							.									.				59			1	2		6	13	0
3767407111	3767407	1	1	1	70	13	6	40	1		2	6	1		9	1				1				1				2		2	6	6	75	1	1	7530	6	13	0
3767413141	3767413	1	4	1	70	13	8	40	3		2	8	4		3	1										1		2		2	54	53	55	1	1	5521	6	13	0
3767417131	3767417	1	3	1	70	13	8	48	1		2	8	1		7	1										1		2		2	3	58	63	1	1	6390	6	13	0
3767421131	3767421	1	3	1	70	13	12	48	1		1							.									.				21			1	1		6	13	0
3767422121	3767422	1	2	1	70	13	52	48	1		2	52	1		9	2										1		2		2	33	33	65	1	2	6519	6	13	0
3767432121	3767432	1	2	1	70	13	12	48	1		2	12	1		9	2										1		2		2	39	39	63	1	1	6390	6	13	0
3767434121	3767434	1	2	1	70	13	28	48	1		2	28	4		9	2										1		2		2	59	59	85	1	2	8511	6	13	0
3767436141	3767436	1	4	1	70	13	40	48	1		1							.									.				39			1	2		6	13	0
3767463111	3767463	1	1	1	70	13	16	40	1		2	16	1		6	1										1		2		2	58	97	25	1	2	2521	6	13	0
3767470111	3767470	1	1	1	70	13	40	50	4		2	40	4		1	1										1		2		2	41	41	52	1	2	5211	6	13	0
3767471121	3767471	1	2	1	70	66	54	48	1		2	520	1		9	2										1		2		2	55	79	18	1	2	1810	6	66	0
3767477121	3767477	1	2	1	70	66	10	48	1		1							.									.				53			1	1		6	66	0
3768050121	3768050	1	2	1	70	73	12	48	1		2	12	1		2	1										1		2		2	53	53	55	1	1	5521	6	73	0
3768052111	3768052	1	1	1	70	73	12	48	1		2	8	1		2	1										1		2		2	95	95	45	1	1	4521	6	73	0
3768052121	3768052	1	2	1	70	73	8	48	1		2	8	3		1	1										1		1	20000	2	53	54	95	1	1	9500	6	73	0
3768053141	3768053	1	4	1	70	73	8	48	1		2	8	1		5	1										1		2		2	45	45	52	1	1	5233	6	73	0
3768054121	3768054	1	2	1	70	73	156	48	1		2	12	1		4	1										1		2		2	45	45	52	1	2	5231	6	73	0
3768054131	3768054	1	3	1	70	73	6	48	1		2	6	1		9	1										1		2		2	45	44	64	1	1	6421	6	73	0
3768059121	3768059	1	2	1	70	73	5	48	1		2	6	1		4	2										1		2		2	59	59	85	1	1	8532	6	73	0
3768061141	3768061	1	4	1	70	73	56	48	1		2	24	1		3	4										1		2		2	39	39	65	1	2	6519	6	73	0
3768068111	3768068	1	1	1	70	73	8	48	1		2	8	1		5	4										1		2		2	95	95	45	1	1	4530	6	73	0
3768070151	3768070	1	5	1	70	73	2	48	1		2	4	1		9	2										1		2		2	45	32	18	1	1	1810	6	73	0
3768090121	3768090	1	2	1	70	73	42	25	4		2	8	4		1	8										1		2		2	97	97	63	1	2	6310	6	73	0
3768094131	3768094	1	3	1	70	73	36	36	1		2	2	1		2	1										1		2		2	45	53	55	1	2	5522	6	73	0
3768205151	3768205	1	5	1	70	54	4	30	1		2	8	4		1	1										1		2		2	97	77	55	1	1	5529	6	54	0
3768236111	3768236	1	1	1	70	54	1	50	1		2	1	4		1	1								1				1	800000	2	97	93	45	1	1	4552	6	54	0
3768236131	3768236	1	3	1	70	54	7	50	1		2	7	1		3	1										1		2		2	58	83	28	1	1	2811	6	54	0
3768247161	3768247	1	6	1	70	54	24	48	1		2	28	1		9	1										1		2		2	33	39	90	1	2	9000	6	54	0
3768265131	3768265	1	3	1	70	54	2	45	1		2	12	1		3	7										1		2		2	45	53	55	1	1	5521	6	54	0
3768268131	3768268	1	3	1	70	54	72	50	1		2	72	1		9	1				1								2		2	2	2	45	1	2	4530	6	54	0
3768283141	3768283	1	4	1	70	54	8	60	1		2	8	4		1	4										1		2		2	84	45	52	1	1	5262	6	54	0
3768285131	3768285	1	3	1	70	54	4	60	1		2	4	1		4	7										1		2		2	32	32	75	1	1	7530	6	54	0
3768299111	3768299	1	1	1	70	50	24	48	1		2	48	1		9	1					1							2		2	59	59	85	1	2	8511	6	50	0
3768309121	3768309	1	2	1	70	50	28	40	1		2	28	1		2	7										1		2		2	77	77	15	1	2	1551	6	50	0
3768337131	3768337	1	3	1	70	50	16	70	1		2	16	1		3	1										1		2		2	95	95	45	1	2	4521	6	50	0
3768339111	3768339	1	1	1	70	50	16	48	1		2	16	4		1	1										1		2		2	55	54	85	1	2	8532	6	50	0
3768339121	3768339	1	2	1	70	50	13	60	4		2	13	4		1	1										1		2		2	95	95	45	1	1	4521	6	50	0
3768339131	3768339	1	3	1	70	50	4	60	1		2	4	1		2	1										1		2		2	95	95	45	1	1	4521	6	50	0
3768339141	3768339	1	4	1	70	50	26	48	1		2	26	1		4	1										1		2		2	45	53	55	1	2	5529	6	50	0
3768340111	3768340	1	1	1	70	50	4	60	1		2	4	1		5	1										1		2		2	98	98	51	1	1	5127	6	50	0
3768341121	3768341	1	2	1	70	50	54	48	4		2	54	4		3	2										1		2		2	21	21	70	1	2	7020	6	50	0
3768346111	3768346	1	1	1	70	50	13	60	1		2	13	4		1	1										1		2		2	33	98	60	1	1	6031	6	50	0
3768352141	3768352	1	4	1	70	50	12	48	1		2	162	2		9	4										1		2		2	32	32	80	1	1	8043	6	50	0
3768355111	3768355	1	1	1	70	50	4	48	1		2	8	1		2	9	CODIGO DE DESPLAZADA									1		2		2	45	45	52	1	1	5233	6	50	0
3768356111	3768356	1	1	1	70	50	52	48	4		2	18	4		1	1										1		2		2	98	98	60	1	2	6031	6	50	0
3768359121	3768359	1	2	1	70	50	48	40	1		2	40	1		9	1										1		2		2	58	58	11	1	2	1110	6	50	0
3768363111	3768363	1	1	1	70	50	6	40	4		2	6	4		1	2										1		1	850000	2	61	98	60	1	1	6041	6	50	0
3768375131	3768375	1	3	1	70	50	12	48	3		2	16	3		1	1										1		2		2	54	54	95	1	1	9500	6	50	0
3768386111	3768386	1	1	1	70	50	2	50	4		2	6	4		1	1					1							2		2	95	95	45	1	1	4521	6	50	0
3769290121	3769290	1	2	1	70	11	16	40	4		2	24	4		1	2										1		2		2	16	16	45	1	2	4559	6	11	0
3769306121	3769306	1	2	1	70	11	2	48	1		2	10	1		2	2										1		2		2	55	53	55	1	1	5521	6	11	0
3769307121	3769307	1	2	1	70	11	2	48	3		2	3	3		1	1										1		1	265000	2	54	54	95	1	1	9500	6	11	0
3769309151	3769309	1	5	1	70	11	4	48	1		2	96	1		3	1										1		2		2	33	45	52	1	1	5233	6	11	0
3769312131	3769312	1	3	1	70	11	16	48	1		2	16	1		9	8			1									2		1	21	33	71	1	2	7122	6	11	0
3769313121	3769313	1	2	1	70	11	16	48	1		2	4	3		1	2										1		2		2	39	54	95	1	2	9500	6	11	0
3769313141	3769313	1	4	1	70	11	8	48	1		2	8	1		5	8										1		2		2	58	95	45	1	1	4522	6	11	0
3769327131	3769327	1	3	1	70	11	36	48	2		2	36	2		9	8										1		2		2	19	19	75	1	2	7513	6	11	0
3769332131	3769332	1	3	1	70	11	2	48	1		2	24	1		3	2					1							2		2	39	39	52	1	1	5219	6	11	0
3769335131	3769335	1	3	1	70	11	12	48	1		2	12	1		2	4										1		2		2	45	45	52	1	1	5233	6	11	0
3769340131	3769340	1	3	1	70	11	12	48	1		2	17	3		1	8										1		2		2	53	54	95	1	1	9500	6	11	0
3769342111	3769342	1	1	1	70	11	40	48	1		2	40	1		9	3										1		2		9	45	39	60	1	2	6042	6	11	0
3769344121	3769344	1	2	1	70	11	8	48	1		2	8	1		9	2										1		2		2	39	39	51	1	1	5135	6	11	0
3769350141	3769350	1	4	1	70	11	2	48	1		2	72	1		3	1										1		2		2	45	45	55	1	1	5529	6	11	0
3769357131	3769357	1	3	1	70	11	8	48	1		2	8	1		4	1										1		2		2	15	43	52	1	1	5231	6	11	0
3769358121	3769358	1	2	1	70	11	8	48	4		2	52	4		4	2										1		2		2	80	80	19	1	1	1921	6	11	0
3769363121	3769363	1	2	1	70	11	12	48	1		2	32	1		3	3			1									2		2	53	53	55	1	1	5521	6	11	0
3769376111	3769376	1	1	1	70	11	24	48	1		2	24	1		2	6			1									2		2	59	59	85	1	2	8512	6	11	0
3769376121	3769376	1	2	1	70	11	52	48	1		2	60	1		2	5										1		2		2	34	39	85	1	2	8511	6	11	0
3769380111	3769380	1	1	1	70	11	108	48	1		2	104	1		4	1					1							2		2	55	55	15	1	2	1551	6	11	0
3769384121	3769384	1	2	1	70	11	1	48	1		2	4	1		9	1										1		1	644350	2	53	53	80	1	1	8044	6	11	0
3769387131	3769387	1	3	1	70	11	2	48	1		2	54	1		2	1										1		2		2	53	53	15	1	1	1551	6	11	0
3769395121	3769395	1	2	1	70	11	12	48	1		2	12	1		9	1										1		2		2	38	38	64	1	1	6421	6	11	0
3769404212	3769404	2	1	2	70	11	4	48	1		2	4	1		2	7										1		1	200000	2	98	37	52	1	1	5223	6	11	0
3769405121	3769405	1	2	1	70	11	4	48	1		1							.									.				38			1	1		6	11	0
3769407131	3769407	1	3	1	70	11	4	8	1		2	4	1		1	4										1		1	98	2	45	45	52	1	1	5261	6	11	0
3769408121	3769408	1	2	1	70	11	24	48	1		2	24	1		6	1										1		2		2	58	54	85	1	2	8532	6	11	0
3769412121	3769412	1	2	1	70	11	4	48	1		2	4	1		8	1										1		2		2	93	95	45	1	1	4530	6	11	0
3769422111	3769422	1	1	1	70	11	4	40	1		2	4	1		9	6			1									2		2	38	38	40	1	1	4020	6	11	0
3769424111	3769424	1	1	1	70	11	4	48	3		2	12	1		4	7										1		2		2	54	53	55	1	1	5529	6	11	0
3769448121	3769448	1	2	1	70	11	48	48	1		2	2	1		2	2										1		1	560000	2	45	45	52	1	2	5237	6	11	0
3769456131	3769456	1	3	1	70	11	120	48	1		1							.									.				21			1	2		6	11	0
3769456141	3769456	1	4	1	70	11	32	48	1		2	34	1		9	4										1		2		2	15	39	74	1	2	7492	6	11	0
3769458121	3769458	1	2	1	70	11	96	48	1		2	96	1		8	7										1		2		2	2	2	45	1	2	4530	6	11	0
3769468111	3769468	1	1	1	70	11	48	48	4		2	48	1		4	1										1		2		2	79	45	29	1	2	2929	6	11	0
3769483121	3769483	1	2	1	70	11	8	48	1		2	60	1		9	1										1		2		2	55	55	29	1	1	2930	6	11	0
3769490121	3769490	1	2	1	70	11	4	25	1		2	24	1		9	1										1		2		2	33	33	74	1	1	7491	6	11	0
3769517111	3769517	1	1	1	70	5	4	48	1		2	4	1		2	1										1		2		2	95	95	45	1	1	4521	6	5	0
3769532131	3769532	1	3	1	70	11	4	60	4		2	4	1		6	3										1		2		2	53	83	36	1	1	3611	6	11	0
